2025-12-01 17:29:21 | MainThread   | INFO     | ============================================================
2025-12-01 17:29:36 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027999999999999997, INDENTER_X=0.038
2025-12-01 17:29:36 | MainThread   | INFO     | 进度: 20/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.038
2025-12-01 17:29:36 | MainThread   | INFO     | 进度报告: 已完成 20/390 (5.1%) - 预计剩余时间: 4.5分钟
2025-12-01 17:29:36 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.026
2025-12-01 17:29:36 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027999999999999997, INDENTER_X=0.046
2025-12-01 17:29:36 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.028
2025-12-01 17:29:36 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027999999999999997, INDENTER_X=0.044
2025-12-01 17:29:36 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.03
2025-12-01 17:29:36 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.01
2025-12-01 17:29:36 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.032
2025-12-01 17:29:36 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.004
2025-12-01 17:29:36 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.034
2025-12-01 17:29:37 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.0
2025-12-01 17:29:37 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.036
2025-12-01 17:29:37 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.002
2025-12-01 17:29:37 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.038
2025-12-01 17:29:37 | MainThread   | INFO     | 系统状态: CPU使用率 75.2%, 内存使用率 8.4%
2025-12-01 17:29:37 | MainThread   | INFO     | 进度: 21/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.04
2025-12-01 17:29:37 | MainThread   | INFO     | 进度: 22/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.042
2025-12-01 17:29:37 | MainThread   | INFO     | 进度: 23/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.044
2025-12-01 17:29:37 | MainThread   | INFO     | 进度: 24/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.046
2025-12-01 17:29:37 | MainThread   | INFO     | 进度: 25/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.048
2025-12-01 17:29:37 | MainThread   | INFO     | 进度: 26/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.05
2025-12-01 17:29:37 | MainThread   | INFO     | 进度: 27/390 - 完成: Case completed: target=0.027, indenter_x=0.0
2025-12-01 17:29:37 | MainThread   | INFO     | 进度: 28/390 - 完成: Case completed: target=0.027, indenter_x=0.002
2025-12-01 17:29:37 | MainThread   | INFO     | 进度: 29/390 - 完成: Case completed: target=0.027, indenter_x=0.004
2025-12-01 17:29:37 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.006
2025-12-01 17:29:37 | MainThread   | INFO     | 进度: 30/390 - 完成: Case completed: target=0.027, indenter_x=0.006
2025-12-01 17:29:37 | MainThread   | INFO     | 进度报告: 已完成 30/390 (7.7%) - 预计剩余时间: 3.2分钟
2025-12-01 17:29:37 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.04
2025-12-01 17:29:37 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.008
2025-12-01 17:29:37 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.042
2025-12-01 17:29:38 | MainThread   | INFO     | 系统状态: CPU使用率 70.5%, 内存使用率 8.7%
2025-12-01 17:29:38 | MainThread   | INFO     | 进度: 31/390 - 完成: Case completed: target=0.027, indenter_x=0.008
2025-12-01 17:29:38 | MainThread   | INFO     | 进度: 32/390 - 完成: Case completed: target=0.027, indenter_x=0.01
2025-12-01 17:29:43 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.016
2025-12-01 17:29:43 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.012
2025-12-01 17:29:43 | MainThread   | INFO     | 进度: 33/390 - 完成: Case completed: target=0.027, indenter_x=0.012
2025-12-01 17:29:43 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.014
2025-12-01 17:29:43 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.046
2025-12-01 17:29:43 | MainThread   | INFO     | 进度: 34/390 - 完成: Case completed: target=0.027, indenter_x=0.014
2025-12-01 17:29:43 | MainThread   | INFO     | 进度: 35/390 - 完成: Case completed: target=0.027, indenter_x=0.016
2025-12-01 17:29:43 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.048
2025-12-01 17:29:43 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.026
2025-12-01 17:29:43 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.05
2025-12-01 17:29:43 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.022
2025-12-01 17:29:43 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.026, INDENTER_X=0.0
2025-12-01 17:29:43 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.024
2025-12-01 17:29:43 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.026, INDENTER_X=0.002
2025-12-01 17:29:44 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.02
2025-12-01 17:29:44 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.026, INDENTER_X=0.004
2025-12-01 17:29:44 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.018
2025-12-01 17:29:44 | MainThread   | INFO     | 进度: 36/390 - 完成: Case completed: target=0.027, indenter_x=0.018
2025-12-01 17:29:44 | MainThread   | INFO     | 进度: 37/390 - 完成: Case completed: target=0.027, indenter_x=0.02
2025-12-01 17:29:44 | MainThread   | INFO     | 进度: 38/390 - 完成: Case completed: target=0.027, indenter_x=0.022
2025-12-01 17:29:44 | MainThread   | INFO     | 进度: 39/390 - 完成: Case completed: target=0.027, indenter_x=0.024
2025-12-01 17:29:44 | MainThread   | INFO     | 进度: 40/390 - 完成: Case completed: target=0.027, indenter_x=0.026
2025-12-01 17:29:44 | MainThread   | INFO     | 进度报告: 已完成 40/390 (10.3%) - 预计剩余时间: 3.3分钟
2025-12-01 17:29:44 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.028
2025-12-01 17:29:44 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.026, INDENTER_X=0.008
2025-12-01 17:29:44 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.03
2025-12-01 17:29:44 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.026, INDENTER_X=0.01
2025-12-01 17:29:44 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.034
2025-12-01 17:29:44 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.026, INDENTER_X=0.012
2025-12-01 17:29:44 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.032
2025-12-01 17:29:44 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.026, INDENTER_X=0.014
2025-12-01 17:29:44 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.036
2025-12-01 17:29:44 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.026, INDENTER_X=0.016
2025-12-01 17:29:45 | MainThread   | INFO     | 系统状态: CPU使用率 70.9%, 内存使用率 8.5%
2025-12-01 17:29:45 | MainThread   | INFO     | 进度: 41/390 - 完成: Case completed: target=0.027, indenter_x=0.028
2025-12-01 17:29:45 | MainThread   | INFO     | 进度: 42/390 - 完成: Case completed: target=0.027, indenter_x=0.03
2025-12-01 17:29:45 | MainThread   | INFO     | 进度: 43/390 - 完成: Case completed: target=0.027, indenter_x=0.032
2025-12-01 17:29:45 | MainThread   | INFO     | 进度: 44/390 - 完成: Case completed: target=0.027, indenter_x=0.034
2025-12-01 17:29:45 | MainThread   | INFO     | 进度: 45/390 - 完成: Case completed: target=0.027, indenter_x=0.036
2025-12-01 17:29:45 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.038
2025-12-01 17:29:45 | MainThread   | INFO     | 进度: 46/390 - 完成: Case completed: target=0.027, indenter_x=0.038
2025-12-01 17:29:45 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.026, INDENTER_X=0.018
2025-12-01 17:29:45 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.042
2025-12-01 17:29:45 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.026, INDENTER_X=0.02
2025-12-01 17:29:45 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.04
2025-12-01 17:29:45 | MainThread   | INFO     | 进度: 47/390 - 完成: Case completed: target=0.027, indenter_x=0.04
2025-12-01 17:29:45 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.026, INDENTER_X=0.022
2025-12-01 17:29:45 | MainThread   | INFO     | 进度: 48/390 - 完成: Case completed: target=0.027, indenter_x=0.042
2025-12-01 17:29:52 | MainThread   | INFO     | 模拟结束 配置参数: TARGET_POSITION=0.027, INDENTER_X=0.044
2025-12-01 17:29:52 | MainThread   | WARNING  | 收到中断信号，正在优雅退出...
2025-12-01 17:29:52 | MainThread   | INFO     | 正在关闭进程池...
2025-12-01 17:29:52 | MainThread   | INFO     | 模拟开始 配置参数: TARGET_POSITION=0.026, INDENTER_X=0.024
2025-12-01 17:29:52 | MainThread   | INFO     | 退出中...
2025-12-01 17:29:52 | MainThread   | INFO     | ============================================================
2025-12-01 17:29:52 | MainThread   | INFO     | 模拟完成总结:
2025-12-01 17:29:52 | MainThread   | INFO     | 总任务数: 390
2025-12-01 17:29:52 | MainThread   | INFO     | 已完成: 48
2025-12-01 17:29:52 | MainThread   | INFO     | 成功: 48
2025-12-01 17:29:52 | MainThread   | INFO     | 失败: 0
2025-12-01 17:29:52 | MainThread   | INFO     | 完成率: 12.31%
2025-12-01 17:29:52 | MainThread   | INFO     | 成功率: 100.00%
2025-12-01 17:29:52 | MainThread   | INFO     | 总耗时: 0.51 分钟
2025-12-01 17:29:52 | MainThread   | INFO     | 平均每个任务: 0.64 秒
2025-12-01 17:29:52 | MainThread   | INFO     | 结果保存到: D:\code\magsim\4-scripts\simulation_results
2025-12-01 17:29:52 | MainThread   | INFO     | 程序被用户中断退出
2025-12-01 17:29:52 | MainThread   | INFO     | ============================================================
