2025-12-01 17:25:17 | MainThread   | INFO     | ============================================================
2025-12-01 17:25:17 | MainThread   | INFO     | 开始多进程模拟处理
2025-12-01 17:25:17 | MainThread   | INFO     | 可用CPU核心数: 24
2025-12-01 17:25:17 | MainThread   | INFO     | 使用进程数: 16
2025-12-01 17:25:17 | MainThread   | INFO     | 提示: 使用 Ctrl+C 可以优雅退出程序
2025-12-01 17:25:17 | MainThread   | INFO     | ============================================================
2025-12-01 17:25:17 | MainThread   | INFO     | 输出目录已存在，正在删除 simulation_results 及其所有子目录...
2025-12-01 17:25:17 | MainThread   | INFO     | 删除完成
2025-12-01 17:25:17 | MainThread   | INFO     | 总共生成 390 个参数组合
2025-12-01 17:25:17 | MainThread   | INFO     | 开始处理 390 个任务
2025-12-01 17:25:17 | MainThread   | INFO     | 柔性体质量: 0.153600 kg
2025-12-01 17:25:17 | MainThread   | INFO     | 柔性体质量: 0.153600 kg
2025-12-01 17:25:17 | MainThread   | INFO     | 柔性体质量: 0.153600 kg
2025-12-01 17:25:17 | MainThread   | INFO     | 柔性体质量: 0.153600 kg
2025-12-01 17:25:17 | MainThread   | INFO     | 柔性体质量: 0.153600 kg
2025-12-01 17:25:17 | MainThread   | INFO     | 柔性体质量: 0.153600 kg
2025-12-01 17:25:17 | MainThread   | INFO     | 柔性体质量: 0.153600 kg
2025-12-01 17:25:17 | MainThread   | INFO     | 柔性体质量: 0.153600 kg
2025-12-01 17:25:17 | MainThread   | INFO     | 柔性体质量: 0.153600 kg
2025-12-01 17:25:17 | MainThread   | INFO     | 柔性体质量: 0.153600 kg
2025-12-01 17:25:17 | MainThread   | INFO     | 柔性体质量: 0.153600 kg
2025-12-01 17:25:17 | MainThread   | INFO     | 柔性体质量: 0.153600 kg
2025-12-01 17:25:17 | MainThread   | INFO     | 柔性体质量: 0.153600 kg
2025-12-01 17:25:17 | MainThread   | INFO     | 柔性体质量: 0.153600 kg
2025-12-01 17:25:17 | MainThread   | INFO     | 柔性体质量: 0.153600 kg
2025-12-01 17:25:17 | MainThread   | INFO     | 柔性体质量: 0.153600 kg
2025-12-01 17:25:18 | MainThread   | INFO     | 模拟运行器初始化完成
2025-12-01 17:25:18 | MainThread   | INFO     | 模拟运行器初始化完成
2025-12-01 17:25:18 | MainThread   | INFO     | 模拟运行器初始化完成
2025-12-01 17:25:18 | MainThread   | INFO     | 模拟运行器初始化完成
2025-12-01 17:25:18 | MainThread   | INFO     | 模拟运行器初始化完成
2025-12-01 17:25:18 | MainThread   | INFO     | 模拟运行器初始化完成
2025-12-01 17:25:18 | MainThread   | INFO     | 模拟运行器初始化完成
