2025-12-01 17:22:51 | MainThread   | INFO     | ============================================================
2025-12-01 17:22:51 | MainThread   | INFO     | 开始多进程模拟处理
2025-12-01 17:22:51 | MainThread   | INFO     | 可用CPU核心数: 24
2025-12-01 17:22:51 | MainThread   | INFO     | 使用进程数: 16
2025-12-01 17:22:51 | MainThread   | INFO     | 提示: 使用 Ctrl+C 可以优雅退出程序
2025-12-01 17:22:51 | MainThread   | INFO     | ============================================================
2025-12-01 17:22:51 | MainThread   | INFO     | 输出目录已存在，正在删除 simulation_results 及其所有子目录...
2025-12-01 17:22:54 | MainThread   | INFO     | 删除完成
2025-12-01 17:22:54 | MainThread   | INFO     | 总共生成 390 个参数组合
2025-12-01 17:22:54 | MainThread   | INFO     | 开始处理 390 个任务
2025-12-01 17:23:01 | MainThread   | INFO     | 进度: 1/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.0
2025-12-01 17:23:01 | MainThread   | INFO     | 进度: 2/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.002
2025-12-01 17:23:01 | MainThread   | INFO     | 进度: 3/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.004
2025-12-01 17:23:01 | MainThread   | INFO     | 进度: 4/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.006
2025-12-01 17:23:01 | MainThread   | INFO     | 进度: 5/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.008
2025-12-01 17:23:01 | MainThread   | INFO     | 进度: 6/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.01
2025-12-01 17:23:01 | MainThread   | INFO     | 进度: 7/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.012
2025-12-01 17:23:01 | MainThread   | INFO     | 进度: 8/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.014
2025-12-01 17:23:01 | MainThread   | INFO     | 进度: 9/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.016
2025-12-01 17:23:01 | MainThread   | INFO     | 进度: 10/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.018
2025-12-01 17:23:01 | MainThread   | INFO     | 进度报告: 已完成 10/390 (2.6%) - 预计剩余时间: 4.9分钟
2025-12-01 17:23:02 | MainThread   | INFO     | 系统状态: CPU使用率 71.5%, 内存使用率 8.7%
2025-12-01 17:23:02 | MainThread   | INFO     | 进度: 11/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.02
2025-12-01 17:23:02 | MainThread   | INFO     | 进度: 12/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.022
2025-12-01 17:23:02 | MainThread   | INFO     | 进度: 13/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.024
2025-12-01 17:23:02 | MainThread   | INFO     | 进度: 14/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.026
2025-12-01 17:23:02 | MainThread   | INFO     | 进度: 15/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.028
2025-12-01 17:23:02 | MainThread   | INFO     | 进度: 16/390 - 完成: Case completed: target=0.027999999999999997, indenter_x=0.03
2025-12-01 17:23:08 | MainThread   | WARNING  | 收到中断信号，正在优雅退出...
2025-12-01 17:23:08 | MainThread   | INFO     | 正在关闭进程池...
2025-12-01 17:23:08 | MainThread   | INFO     | 退出中...
2025-12-01 17:23:08 | MainThread   | INFO     | ============================================================
2025-12-01 17:23:08 | MainThread   | INFO     | 模拟完成总结:
2025-12-01 17:23:08 | MainThread   | INFO     | 总任务数: 390
2025-12-01 17:23:08 | MainThread   | INFO     | 已完成: 16
2025-12-01 17:23:08 | MainThread   | INFO     | 成功: 16
2025-12-01 17:23:08 | MainThread   | INFO     | 失败: 0
2025-12-01 17:23:08 | MainThread   | INFO     | 完成率: 4.10%
2025-12-01 17:23:08 | MainThread   | INFO     | 成功率: 100.00%
2025-12-01 17:23:08 | MainThread   | INFO     | 总耗时: 0.24 分钟
2025-12-01 17:23:08 | MainThread   | INFO     | 平均每个任务: 0.91 秒
2025-12-01 17:23:08 | MainThread   | INFO     | 结果保存到: D:\code\magsim\4-scripts\simulation_results
2025-12-01 17:23:08 | MainThread   | INFO     | 程序被用户中断退出
2025-12-01 17:23:08 | MainThread   | INFO     | ============================================================
