2025-12-25 16:24:24 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0010, Y=-0.0030
2025-12-25 16:30:14 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0000, Y=-0.0030
2025-12-25 16:36:30 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0000, Y=-0.0030
2025-12-25 16:42:50 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0010, Y=-0.0030
2025-12-25 16:48:52 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0010, Y=-0.0030
2025-12-25 16:54:55 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0020, Y=-0.0030
2025-12-25 16:59:40 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0020, Y=-0.0060
2025-12-25 17:03:54 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0020, Y=-0.0000
2025-12-25 17:11:45 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0030, Y=-0.0030
2025-12-25 17:15:31 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0040, Y=-0.0030
