2025-12-28 13:57:26 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0040, Y=0.0010, TYPE=3
2025-12-28 14:14:33 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0040, Y=0.0050, TYPE=2
2025-12-28 14:22:31 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0030, Y=-0.0060, TYPE=3
2025-12-28 14:28:44 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0030, Y=-0.0030, TYPE=3
2025-12-28 14:46:39 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0030, Y=0.0010, TYPE=5
2025-12-28 15:00:33 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0030, Y=0.0040, TYPE=3
2025-12-28 15:19:49 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0030, Y=-0.0030, TYPE=2
2025-12-28 15:30:53 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0030, Y=-0.0000, TYPE=1
2025-12-28 15:38:00 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0030, Y=0.0010, TYPE=2
2025-12-28 15:53:10 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0030, Y=0.0030, TYPE=5
