2025-12-29 09:42:30 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0015, Y=0.0000, TYPE=4
2025-12-29 09:52:32 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0015, Y=0.0025, TYPE=1
2025-12-29 09:58:47 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0015, Y=0.0035, TYPE=3
2025-12-29 10:10:30 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0020, Y=-0.0055, TYPE=4
2025-12-29 10:15:35 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0020, Y=-0.0030, TYPE=1
2025-12-29 10:21:05 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0020, Y=-0.0015, TYPE=2
2025-12-29 10:32:21 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0020, Y=0.0010, TYPE=4
2025-12-29 10:45:52 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0020, Y=0.0040, TYPE=2
2025-12-29 10:56:38 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0025, Y=-0.0060, TYPE=5
2025-12-29 11:01:28 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0025, Y=-0.0035, TYPE=4
