2025-12-29 07:35:23 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0005, Y=-0.0060, TYPE=5
2025-12-29 07:41:46 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0005, Y=-0.0035, TYPE=4
2025-12-29 07:51:36 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0005, Y=-0.0010, TYPE=2
2025-12-29 08:06:48 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0005, Y=0.0015, TYPE=4
2025-12-29 08:22:11 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0005, Y=0.0050, TYPE=1
2025-12-29 08:27:51 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0010, Y=-0.0055, TYPE=4
2025-12-29 08:33:56 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0010, Y=-0.0030, TYPE=3
2025-12-29 08:51:36 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0010, Y=0.0005, TYPE=3
2025-12-29 09:12:36 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0010, Y=0.0045, TYPE=3
2025-12-29 09:31:15 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0015, Y=-0.0025, TYPE=5
