2025-12-26 10:26:27 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0050, Y=0.0040, TYPE=2
2025-12-26 10:31:00 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0050, Y=0.0060, TYPE=5
2025-12-26 10:34:02 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0050, Y=-0.0040, TYPE=3
2025-12-26 10:38:28 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0050, Y=-0.0010, TYPE=4
2025-12-26 10:43:05 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0050, Y=0.0010, TYPE=5
2025-12-26 10:50:55 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0050, Y=0.0040, TYPE=4
2025-12-26 10:55:25 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0060, Y=-0.0060, TYPE=3
2025-12-26 10:58:16 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0060, Y=-0.0040, TYPE=5
2025-12-26 11:01:00 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0060, Y=-0.0020, TYPE=3
2025-12-26 11:05:21 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0060, Y=0.0010, TYPE=2
