2025-12-29 04:57:44 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0010, Y=-0.0035, TYPE=5
2025-12-29 05:07:00 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0010, Y=-0.0015, TYPE=4
2025-12-29 05:20:56 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0010, Y=0.0010, TYPE=2
2025-12-29 05:35:48 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0010, Y=0.0035, TYPE=3
2025-12-29 05:53:04 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0005, Y=-0.0045, TYPE=4
2025-12-29 06:01:18 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0005, Y=-0.0020, TYPE=4
2025-12-29 06:26:45 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0005, Y=0.0025, TYPE=5
2025-12-29 06:37:36 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0005, Y=0.0050, TYPE=1
2025-12-29 06:43:26 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0000, Y=-0.0060, TYPE=5
2025-12-29 06:49:42 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0000, Y=-0.0035, TYPE=4
