2025-12-29 08:29:10 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0010, Y=-0.0045, TYPE=3
2025-12-29 08:37:44 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0010, Y=-0.0020, TYPE=3
2025-12-29 08:54:48 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0010, Y=0.0010, TYPE=5
2025-12-29 09:10:55 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0010, Y=0.0040, TYPE=4
2025-12-29 09:20:59 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0015, Y=-0.0060, TYPE=4
2025-12-29 09:25:21 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0015, Y=-0.0045, TYPE=4
2025-12-29 09:33:43 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0015, Y=-0.0020, TYPE=5
2025-12-29 09:41:40 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0015, Y=0.0000, TYPE=1
2025-12-29 09:50:38 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0015, Y=0.0020, TYPE=1
2025-12-29 09:57:53 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0015, Y=0.0030, TYPE=5
