2025-12-25 16:29:28 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0000, Y=-0.0060
2025-12-25 16:33:25 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0000, Y=-0.0010
2025-12-25 16:41:17 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0000, Y=0.0040
2025-12-25 16:46:21 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0010, Y=0.0030
2025-12-25 16:52:02 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0010, Y=0.0010
2025-12-25 16:59:23 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0020, Y=0.0050
2025-12-25 17:03:55 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0020, Y=0.0000
2025-12-25 17:11:46 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0030, Y=-0.0030
2025-12-25 17:15:29 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0040, Y=-0.0030
2025-12-25 17:18:48 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0040, Y=0.0020
