2025-12-29 12:42:11 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0035, Y=0.0010, TYPE=1
2025-12-29 12:47:32 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0035, Y=0.0025, TYPE=4
2025-12-29 12:54:25 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0035, Y=0.0045, TYPE=5
2025-12-29 13:01:29 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0040, Y=-0.0050, TYPE=5
2025-12-29 13:06:12 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0040, Y=-0.0025, TYPE=4
2025-12-29 13:13:19 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0040, Y=0.0000, TYPE=3
2025-12-29 13:27:21 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0040, Y=0.0040, TYPE=3
2025-12-29 13:36:53 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0045, Y=-0.0050, TYPE=5
2025-12-29 13:41:00 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0045, Y=-0.0025, TYPE=1
2025-12-29 13:45:30 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0045, Y=-0.0010, TYPE=4
