2025-12-29 08:06:42 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0005, Y=0.0015, TYPE=1
2025-12-29 08:14:00 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0005, Y=0.0030, TYPE=5
2025-12-29 08:23:43 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0005, Y=0.0055, TYPE=3
2025-12-29 08:29:30 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0010, Y=-0.0045, TYPE=4
2025-12-29 08:35:20 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0010, Y=-0.0030, TYPE=5
2025-12-29 08:43:57 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0010, Y=-0.0005, TYPE=3
2025-12-29 09:04:40 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0010, Y=0.0030, TYPE=3
2025-12-29 09:24:34 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0015, Y=-0.0045, TYPE=1
2025-12-29 09:28:49 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0015, Y=-0.0030, TYPE=3
2025-12-29 09:43:15 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0015, Y=0.0005, TYPE=1
