2025-12-25 16:23:35 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0010, Y=0.0050
2025-12-25 16:28:13 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0010, Y=0.0000
2025-12-25 16:34:05 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0000, Y=0.0010
2025-12-25 16:40:33 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0000, Y=0.0020
2025-12-25 16:46:08 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0010, Y=0.0010
2025-12-25 16:53:29 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0010, Y=0.0050
2025-12-25 16:58:14 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0020, Y=0.0000
2025-12-25 17:06:03 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0030, Y=-0.0030
2025-12-25 17:09:51 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0030, Y=0.0020
2025-12-25 17:15:13 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0040, Y=-0.0040
