2025-12-25 16:29:12 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0010, Y=0.0030
2025-12-25 16:34:39 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0000, Y=0.0050
2025-12-25 16:39:48 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0000, Y=-0.0000
2025-12-25 16:47:26 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0010, Y=-0.0040
2025-12-25 16:52:17 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0010, Y=0.0020
2025-12-25 16:58:51 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0020, Y=0.0040
2025-12-25 17:04:56 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0020, Y=0.0050
2025-12-25 17:09:31 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0030, Y=0.0010
2025-12-25 17:15:05 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0030, Y=0.0050
2025-12-25 17:18:45 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0040, Y=0.0010
