2025-12-29 05:44:27 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0010, Y=0.0050, TYPE=5
2025-12-29 05:51:42 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0005, Y=-0.0050, TYPE=5
2025-12-29 05:59:15 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0005, Y=-0.0025, TYPE=4
2025-12-29 06:08:30 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0005, Y=-0.0005, TYPE=3
2025-12-29 06:26:36 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0005, Y=0.0025, TYPE=4
2025-12-29 06:40:01 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0005, Y=0.0055, TYPE=3
2025-12-29 06:48:40 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0000, Y=-0.0040, TYPE=4
2025-12-29 06:56:32 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0000, Y=-0.0015, TYPE=3
2025-12-29 07:20:53 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0000, Y=0.0030, TYPE=4
2025-12-29 07:33:46 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0000, Y=0.0055, TYPE=5
