2025-12-25 16:29:22 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0010, Y=0.0050
2025-12-25 16:33:33 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0000, Y=-0.0010
2025-12-25 16:41:30 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0000, Y=0.0060
2025-12-25 16:45:57 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0010, Y=-0.0010
2025-12-25 16:54:21 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0020, Y=-0.0040
2025-12-25 16:58:22 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0020, Y=0.0010
2025-12-25 17:05:04 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0030, Y=-0.0060
2025-12-25 17:08:31 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0030, Y=-0.0020
2025-12-25 17:14:44 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0030, Y=0.0030
2025-12-25 17:19:31 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0040, Y=0.0040
