2025-12-29 11:29:35 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0025, Y=0.0035, TYPE=3
2025-12-29 11:43:33 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0030, Y=-0.0050, TYPE=2
2025-12-29 11:48:47 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0030, Y=-0.0030, TYPE=5
2025-12-29 11:54:46 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0030, Y=-0.0005, TYPE=2
2025-12-29 12:05:39 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0030, Y=0.0020, TYPE=1
2025-12-29 12:10:47 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0030, Y=0.0030, TYPE=5
2025-12-29 12:20:51 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0030, Y=0.0055, TYPE=4
2025-12-29 12:26:56 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0035, Y=-0.0045, TYPE=4
2025-12-29 12:32:09 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0035, Y=-0.0020, TYPE=2
2025-12-29 12:40:07 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0035, Y=0.0005, TYPE=2
