2025-12-25 16:23:42 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0010, Y=-0.0060
2025-12-25 16:27:46 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0010, Y=-0.0020
2025-12-25 16:34:35 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0000, Y=0.0040
2025-12-25 16:39:51 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0000, Y=0.0010
2025-12-25 16:45:56 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0010, Y=-0.0010
2025-12-25 16:54:16 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0020, Y=-0.0060
2025-12-25 16:58:29 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0020, Y=0.0020
2025-12-25 17:05:47 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0030, Y=-0.0040
2025-12-25 17:09:23 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0030, Y=0.0000
2025-12-25 17:15:09 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0040, Y=-0.0050
