2025-12-25 16:28:14 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0010, Y=-0.0000
2025-12-25 16:34:09 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0000, Y=0.0010
2025-12-25 16:40:53 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0000, Y=0.0030
2025-12-25 16:46:25 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0010, Y=0.0040
2025-12-25 16:52:13 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0010, Y=0.0020
2025-12-25 16:58:43 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0020, Y=0.0040
2025-12-25 17:04:46 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0020, Y=0.0040
2025-12-25 17:10:49 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0030, Y=-0.0060
2025-12-25 17:14:11 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0030, Y=-0.0010
2025-12-25 17:20:00 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0040, Y=-0.0060
