2025-12-25 16:28:13 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0010, Y=-0.0010
2025-12-25 16:34:11 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0000, Y=0.0020
2025-12-25 16:41:16 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0000, Y=0.0040
2025-12-25 16:46:21 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0010, Y=0.0020
2025-12-25 16:52:53 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0010, Y=0.0040
2025-12-25 16:58:39 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0020, Y=0.0030
2025-12-25 17:04:23 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0020, Y=0.0020
2025-12-25 17:11:39 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0030, Y=-0.0040
2025-12-25 17:15:12 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0040, Y=-0.0040
2025-12-25 17:18:12 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0040, Y=-0.0010
