2025-12-29 06:44:36 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0000, Y=-0.0055, TYPE=4
2025-12-29 06:50:41 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0000, Y=-0.0030, TYPE=1
2025-12-29 06:57:10 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0000, Y=-0.0010, TYPE=1
2025-12-29 07:08:14 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0000, Y=0.0005, TYPE=5
2025-12-29 07:17:35 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0000, Y=0.0025, TYPE=1
2025-12-29 07:24:28 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0000, Y=0.0035, TYPE=4
2025-12-29 07:37:29 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0005, Y=-0.0050, TYPE=2
2025-12-29 07:45:32 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0005, Y=-0.0025, TYPE=5
2025-12-29 07:56:00 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0005, Y=-0.0005, TYPE=5
2025-12-29 08:06:41 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0005, Y=0.0015, TYPE=2
