2025-12-29 13:02:43 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0040, Y=-0.0040, TYPE=5
2025-12-29 13:08:30 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0040, Y=-0.0015, TYPE=3
2025-12-29 13:20:14 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0040, Y=0.0020, TYPE=5
2025-12-29 13:28:46 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0040, Y=0.0045, TYPE=1
2025-12-29 13:33:39 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0045, Y=-0.0060, TYPE=3
2025-12-29 13:37:52 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0045, Y=-0.0040, TYPE=2
2025-12-29 13:42:16 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0045, Y=-0.0020, TYPE=2
2025-12-29 13:47:15 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0045, Y=-0.0005, TYPE=3
2025-12-29 13:55:56 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0045, Y=0.0025, TYPE=3
2025-12-29 14:04:23 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0045, Y=0.0050, TYPE=3
