2025-12-25 16:22:55 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0010, Y=0.0000
2025-12-25 16:29:20 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0010, Y=0.0050
2025-12-25 16:33:33 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0000, Y=-0.0000
2025-12-25 16:41:27 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0000, Y=0.0050
2025-12-25 16:46:34 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0010, Y=0.0040
2025-12-25 16:52:25 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0010, Y=0.0030
2025-12-25 16:58:02 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0020, Y=-0.0010
2025-12-25 17:04:59 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0030, Y=-0.0060
2025-12-25 17:08:24 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0030, Y=-0.0020
2025-12-25 17:14:37 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0030, Y=0.0010
