2025-12-28 15:58:09 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0030, Y=0.0050, TYPE=2
2025-12-28 16:07:11 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0020, Y=-0.0060, TYPE=3
2025-12-28 16:14:00 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0020, Y=-0.0030, TYPE=3
2025-12-28 16:37:13 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0020, Y=0.0020, TYPE=2
2025-12-28 16:52:39 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0020, Y=0.0040, TYPE=1
2025-12-28 16:59:33 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0020, Y=0.0050, TYPE=4
2025-12-28 17:09:26 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0020, Y=-0.0040, TYPE=1
2025-12-28 17:13:57 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0020, Y=-0.0020, TYPE=1
2025-12-28 17:20:36 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0020, Y=-0.0010, TYPE=3
