2025-12-29 07:32:32 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0000, Y=0.0055, TYPE=1
2025-12-29 07:38:33 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0005, Y=-0.0050, TYPE=5
2025-12-29 07:45:48 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0005, Y=-0.0020, TYPE=3
2025-12-29 08:02:59 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0005, Y=0.0010, TYPE=1
2025-12-29 08:10:56 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0005, Y=0.0025, TYPE=3
2025-12-29 08:22:48 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0005, Y=0.0050, TYPE=4
2025-12-29 08:30:11 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0010, Y=-0.0040, TYPE=2
2025-12-29 08:38:17 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0010, Y=-0.0015, TYPE=1
2025-12-29 08:50:49 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0010, Y=0.0005, TYPE=1
2025-12-29 09:00:31 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0010, Y=0.0025, TYPE=1
