2025-12-29 04:15:28 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0015, Y=0.0000, TYPE=5
2025-12-29 04:28:37 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0015, Y=0.0025, TYPE=3
2025-12-29 04:40:58 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0015, Y=0.0045, TYPE=2
2025-12-29 04:52:43 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0010, Y=-0.0050, TYPE=5
2025-12-29 05:02:35 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0010, Y=-0.0025, TYPE=5
2025-12-29 05:12:28 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0010, Y=-0.0005, TYPE=4
2025-12-29 05:26:40 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0010, Y=0.0020, TYPE=2
2025-12-29 05:40:18 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0010, Y=0.0045, TYPE=1
2025-12-29 05:46:48 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0010, Y=0.0055, TYPE=5
2025-12-29 05:52:43 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0005, Y=-0.0045, TYPE=3
