2025-12-29 10:21:24 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0020, Y=-0.0015, TYPE=3
2025-12-29 10:31:34 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0020, Y=0.0010, TYPE=1
2025-12-29 10:38:25 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0020, Y=0.0025, TYPE=2
2025-12-29 10:49:34 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0020, Y=0.0045, TYPE=4
2025-12-29 10:59:33 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0025, Y=-0.0045, TYPE=2
2025-12-29 11:07:10 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0025, Y=-0.0020, TYPE=3
2025-12-29 11:17:16 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0025, Y=0.0005, TYPE=4
2025-12-29 11:26:45 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0025, Y=0.0030, TYPE=2
2025-12-29 11:39:50 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0025, Y=0.0055, TYPE=3
2025-12-29 11:44:50 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=0.0030, Y=-0.0045, TYPE=1
