2025-12-29 03:07:36 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0020, Y=-0.0010, TYPE=2
2025-12-29 03:17:08 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0020, Y=0.0005, TYPE=5
2025-12-29 03:27:44 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0020, Y=0.0025, TYPE=2
2025-12-29 03:39:33 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0020, Y=0.0045, TYPE=1
2025-12-29 03:45:44 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0020, Y=0.0055, TYPE=1
2025-12-29 03:50:43 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0015, Y=-0.0055, TYPE=1
2025-12-29 03:55:37 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0015, Y=-0.0040, TYPE=3
2025-12-29 04:04:46 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0015, Y=-0.0015, TYPE=1
2025-12-29 04:12:41 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0015, Y=-0.0005, TYPE=5
2025-12-29 04:20:45 | MainThread   | INFO     | 模拟开始: TARGET=0.0062, X=-0.0015, Y=0.0015, TYPE=1
