2025-12-25 16:27:51 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0010, Y=-0.0020
2025-12-25 16:34:40 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=-0.0000, Y=0.0060
2025-12-25 16:39:11 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0000, Y=-0.0010
2025-12-25 16:46:53 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0010, Y=0.0050
2025-12-25 16:51:41 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0010, Y=0.0000
2025-12-25 16:59:59 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0020, Y=-0.0030
2025-12-25 17:04:51 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0020, Y=0.0040
2025-12-25 17:10:56 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0030, Y=-0.0050
2025-12-25 17:14:36 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0030, Y=0.0000
2025-12-25 17:20:16 | MainThread   | INFO     | 模拟开始: TARGET=0.0060, X=0.0040, Y=-0.0030
