0,313.57,0.998,0.0,0,0.036
0,395.44,0.998,100.0,0,0.040
10,323.74,0.978,63.6,0,0.038
20,228.84,0.959,52.4,0,0.040
30,149.69,0.940,41.9,0,0.037
40,205.54,0.921,36.6,0,0.040
50,347.62,0.903,41.2,0,0.040
60,121.34,0.885,41.0,0,0.036
70,-40.04,0.867,36.6,0,0.040
80,280.36,0.850,39.5,0,0.040
90,230.82,0.833,40.7,0,0.039
100,319.98,0.817,43.0,0,0.036
110,123.00,0.801,40.0,0,0.035
120,333.83,0.785,44.0,0,0.040
130,199.45,0.769,47.0,0,0.040
140,473.88,0.754,54.0,0,0.040
150,357.26,0.739,55.0,0,0.040
160,504.14,0.724,60.0,0,0.040
170,478.92,0.710,67.0,0,0.039
180,454.03,0.696,69.0,0,0.040
190,540.43,0.682,74.0,0,0.040
200,485.07,0.669,74.0,0,0.039
210,479.93,0.655,78.0,0,0.040
220,460.27,0.642,78.0,0,0.040
230,440.88,0.630,80.0,0,0.040
240,427.37,0.617,78.0,0,0.040
250,405.71,0.605,79.0,0,0.040
260,495.11,0.593,79.0,0,0.040
270,479.30,0.581,79.0,0,0.040
280,446.84,0.570,79.0,0,0.040
290,529.69,0.558,79.0,0,0.040
300,290.65,0.547,78.0,0,0.035
310,426.34,0.537,79.0,0,0.040
320,432.06,0.526,80.0,0,0.032
330,355.98,0.515,81.0,0,0.040
340,306.74,0.505,81.0,0,0.031
350,474.88,0.495,82.0,0,0.040
360,326.76,0.485,80.0,0,0.037
370,217.51,0.476,77.0,0,0.039
380,477.51,0.466,78.0,0,0.040
390,423.49,0.457,77.0,0,0.037
400,207.43,0.448,77.0,0,0.040
410,114.94,0.439,73.0,0,0.040
420,505.29,0.430,74.0,0,0.040
430,345.68,0.422,73.0,0,0.034
440,169.88,0.414,71.0,0,0.040
450,353.56,0.405,69.0,0,0.040
460,372.92,0.397,70.0,0,0.040
470,223.93,0.389,71.0,0,0.030
480,202.57,0.382,68.0,0,0.038
490,133.46,0.374,64.0,0,0.040
500,330.97,0.367,66.0,0,0.040
510,318.30,0.360,69.0,0,0.040
520,203.48,0.352,65.0,0,0.030
530,98.46,0.345,63.0,0,0.040
540,134.26,0.339,63.0,0,0.031
550,136.36,0.332,61.0,0,0.030
560,102.84,0.325,58.0,0,0.040
570,266.14,0.319,59.0,0,0.033
580,50.77,0.312,57.0,0,0.030
590,1006.51,0.306,53.0,0,0.031
600,1425.12,0.300,45.0,0,0.032
610,2951.15,0.294,38.0,0,0.033
620,2945.32,0.288,32.0,0,0.033
630,2994.93,0.283,27.0,0,0.034
640,3059.19,0.277,22.0,0,0.032
650,2990.51,0.272,17.0,0,0.032
660,3119.97,0.266,12.0,0,0.032
670,3120.65,0.261,5.0,0,0.032
680,3155.89,0.256,1.0,0,0.035
690,2559.18,0.251,2.0,0,0.030
700,2646.10,0.246,4.0,0,0.032
710,3252.16,0.241,4.0,0,0.032
720,2787.19,0.236,6.0,0,0.041
730,3069.94,0.231,7.0,0,0.031
740,2823.78,0.227,8.0,0,0.035
750,3227.75,0.222,8.0,0,0.032
760,3172.55,0.218,8.0,0,0.032
770,3222.52,0.214,8.0,0,0.031
780,3248.93,0.209,8.0,0,0.032
790,3159.40,0.205,6.0,0,0.031
800,2396.85,0.201,6.0,0,0.031
810,2914.48,0.197,8.0,0,0.041
820,2641.64,0.193,7.0,0,0.033
830,3206.49,0.189,6.0,0,0.032
840,3242.85,0.186,5.0,0,0.031
850,3282.12,0.182,5.0,0,0.033
860,3244.67,0.178,5.0,0,0.032
870,3211.75,0.175,5.0,0,0.033
880,3244.11,0.171,5.0,0,0.034
890,3265.62,0.168,5.0,0,0.031
900,3305.02,0.165,3.0,0,0.031
910,3284.16,0.161,1.0,0,0.031
920,2578.23,0.158,4.0,0,0.040
930,2858.26,0.155,5.0,0,0.032
940,2999.16,0.152,6.0,0,0.040
950,2837.83,0.149,7.0,0,0.033
960,3250.88,0.146,7.0,0,0.031
970,3302.14,0.143,7.0,0,0.032
980,3284.90,0.140,7.0,0,0.031
990,3290.22,0.138,7.0,0,0.031
1000,3297.21,0.135,7.0,0,0.032
1010,3331.06,0.132,7.0,0,0.031
1020,3304.55,0.130,3.0,0,0.031
1030,2859.94,0.127,3.0,0,0.034
1040,3335.00,0.124,2.0,0,0.031
1050,3051.79,0.122,2.0,0,0.031
1060,3346.43,0.120,2.0,0,0.031
1070,3371.76,0.117,2.0,0,0.031
1080,3371.89,0.115,2.0,0,0.031
1090,3315.48,0.113,2.0,0,0.031
