0,991.05,0.998,100.0,0,0.040
0,491.34,0.998,100.0,0,0.040
10,173.89,0.978,36.4,0,0.040
20,272.52,0.959,42.9,0,0.037
30,283.24,0.940,41.9,0,0.040
40,271.51,0.921,41.5,0,0.037
50,291.75,0.903,41.2,0,0.038
60,285.36,0.885,41.0,0,0.040
70,411.89,0.867,45.1,0,0.041
80,34.85,0.850,42.0,0,0.036
90,268.70,0.833,45.1,0,0.037
100,425.41,0.817,49.0,0,0.035
110,291.40,0.801,52.0,0,0.038
120,265.24,0.785,52.0,0,0.038
130,407.65,0.769,55.0,0,0.039
140,388.48,0.754,57.0,0,0.040
150,443.27,0.739,59.0,0,0.034
160,511.30,0.724,64.0,0,0.040
170,332.03,0.710,61.0,0,0.040
180,549.99,0.696,69.0,0,0.040
190,473.38,0.682,71.0,0,0.040
200,440.40,0.669,70.0,0,0.034
210,256.20,0.655,70.0,0,0.040
220,169.30,0.642,70.0,0,0.040
230,67.61,0.630,66.0,0,0.030
240,210.66,0.617,65.0,0,0.039
250,95.63,0.605,63.0,0,0.040
260,348.93,0.593,61.0,0,0.040
270,61.56,0.581,61.0,0,0.035
280,431.37,0.570,60.0,0,0.040
290,446.85,0.558,60.0,0,0.040
300,504.74,0.547,62.0,0,0.040
310,405.09,0.537,65.0,0,0.040
320,233.26,0.526,66.0,0,0.040
330,231.79,0.515,68.0,0,0.036
340,176.89,0.505,69.0,0,0.040
350,247.12,0.495,71.0,0,0.040
360,284.12,0.485,70.0,0,0.036
370,-162.05,0.476,67.0,0,0.030
380,174.92,0.466,64.0,0,0.040
390,226.26,0.457,61.0,0,0.033
400,184.75,0.448,56.0,0,0.037
410,119.21,0.439,52.0,0,0.040
420,178.23,0.430,52.0,0,0.030
430,250.91,0.422,53.0,0,0.040
440,175.81,0.414,53.0,0,0.040
450,12.16,0.405,51.0,0,0.030
460,-204.73,0.397,46.0,0,0.030
470,173.33,0.389,51.0,0,0.040
480,217.72,0.382,51.0,0,0.040
490,44.17,0.374,49.0,0,0.033
500,354.72,0.367,52.0,0,0.032
510,605.17,0.360,54.0,0,0.040
520,376.65,0.352,57.0,0,0.040
530,389.11,0.345,60.0,0,0.040
540,246.07,0.339,60.0,0,0.030
550,391.56,0.332,65.0,0,0.030
560,98.47,0.325,69.0,0,0.040
570,97.16,0.319,68.0,0,0.040
580,85.64,0.312,67.0,0,0.040
590,18.94,0.306,67.0,0,0.030
600,100.90,0.300,64.0,0,0.040
610,-191.79,0.294,60.0,0,0.030
620,-179.44,0.288,54.0,0,0.030
630,-280.92,0.283,47.0,0,0.030
640,-14.20,0.277,46.0,0,0.030
650,-86.72,0.272,41.0,0,0.030
660,-267.75,0.266,38.0,0,0.040
670,269.94,0.261,41.0,0,0.040
680,-281.64,0.256,38.0,0,0.030
690,303.20,0.251,42.0,0,0.040
700,96.56,0.246,43.0,0,0.040
710,197.47,0.241,47.0,0,0.040
720,166.97,0.236,51.0,0,0.030
730,459.10,0.231,59.0,0,0.040
740,436.43,0.227,64.0,0,0.040
750,-12.35,0.222,65.0,0,0.040
760,91.75,0.218,69.0,0,0.030
770,86.80,0.214,67.0,0,0.032
780,71.55,0.209,71.0,0,0.030
790,-99.85,0.205,67.0,0,0.040
800,447.77,0.201,71.0,0,0.040
810,439.33,0.197,74.0,0,0.040
820,452.48,0.193,77.0,0,0.040
830,107.41,0.189,73.0,0,0.040
840,250.02,0.186,70.0,0,0.040
850,-37.53,0.182,70.0,0,0.030
860,429.03,0.178,74.0,0,0.040
870,363.38,0.175,77.0,0,0.040
880,75.69,0.171,77.0,0,0.040
890,455.09,0.168,83.0,0,0.040
900,-168.84,0.165,76.0,0,0.030
910,329.42,0.161,75.0,0,0.040
920,314.28,0.158,74.0,0,0.040
930,387.31,0.155,77.0,0,0.040
940,260.79,0.152,78.0,0,0.040
950,68.63,0.149,79.0,0,0.030
960,364.68,0.146,78.0,0,0.040
970,430.93,0.143,79.0,0,0.040
980,438.00,0.140,83.0,0,0.040
990,269.66,0.138,81.0,0,0.040
1000,407.07,0.135,88.0,0,0.040
1010,87.95,0.132,85.0,0,0.040
1020,171.48,0.130,83.0,0,0.040
1030,452.88,0.127,84.0,0,0.040
1040,187.08,0.124,83.0,0,0.034
1050,264.86,0.122,85.0,0,0.030
1060,95.95,0.120,82.0,0,0.030
1070,362.51,0.117,81.0,0,0.040
1080,439.83,0.115,81.0,0,0.040
1090,377.45,0.113,82.0,0,0.032
1100,444.23,0.110,82.0,0,0.040
1110,342.45,0.108,85.0,0,0.040
1120,364.39,0.106,87.0,0,0.040
1130,44.66,0.104,83.0,0,0.030
1140,114.77,0.102,82.0,0,0.040
1150,416.45,0.100,84.0,0,0.040
1160,424.03,0.100,88.0,0,0.040
1170,-185.40,0.100,82.0,0,0.030
1180,-371.17,0.100,73.0,0,0.030
1190,-216.93,0.100,67.0,0,0.040
1200,-191.08,0.100,60.0,0,0.040
1210,88.12,0.100,57.0,0,0.040
1220,-100.68,0.100,52.0,0,0.030
1230,-187.71,0.100,49.0,0,0.040
1240,-461.62,0.100,43.0,0,0.030
1250,-282.62,0.100,35.0,0,0.030
1260,249.60,0.100,33.0,0,0.040
1270,-102.81,0.100,34.0,0,0.040
1280,257.59,0.100,41.0,0,0.030
1290,-279.65,0.100,40.0,0,0.030
1300,61.99,0.100,43.0,0,0.030
1310,366.74,0.100,47.0,0,0.040
